course_name,section_difficulty_level,section_name,subsection_difficulty_level,subsection_name,exercise_number,status,"systemID","tags","ID","questionType","preQuestionContent","questionContent","answerContent","optionsContent","shuffleOptions","shuffleAnswers","numEval","correctFeedback","incorectFeedback","specialFeedback"
Arithmetic,1,Natural Number,1,Addition,1,true,"750171414763372","{""+"", ""tables""}","match_pls_0091","MATCH","","{""18 + 4 ="", ""19 + 3 ="", ""14 + 20 ="", ""0 + 15 =""}","{22, 22, 34, 15}","{22, 22, 34, 15}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,1,true,"997543030584010","{""+"", ""tables""}","match_pls_0092","MATCH","","{""16 + 8 ="", ""4 + 20 ="", ""15 + 5 ="", ""3 + 15 =""}","{24, 24, 20, 18}","{24, 24, 20, 18}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,1,true,"079999024414728","{""+"", ""<=10"", ""tables""}","match_pls_0093","MATCH","","{""0 + 2 ="", ""15 + 11 ="", ""16 + 9 ="", ""12 + 6 =""}","{2, 26, 25, 18}","{2, 26, 25, 18}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,1,true,"363336811962462","{""+"", ""<=10"", ""tables""}","match_pls_0094","MATCH","","{""10 + 3 ="", ""1 + 2 ="", ""14 + 4 ="", ""17 + 11 =""}","{13, 3, 18, 28}","{13, 3, 18, 28}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,1,true,"257534489026237","{""+"", ""<=10"", ""tables""}","match_pls_0095","MATCH","","{""8 + 2 ="", ""7 + 15 ="", ""3 + 7 ="", ""17 + 19 =""}","{10, 22, 10, 36}","{10, 22, 10, 36}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,1,true,"451867140892050","{""+"", ""tables""}","match_pls_0096","MATCH","","{""13 + 5 ="", ""13 + 19 ="", ""15 + 13 ="", ""3 + 19 =""}","{18, 32, 28, 22}","{18, 32, 28, 22}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,1,true,"927391008876621","{""+"", ""<=10"", ""tables""}","match_pls_0097","MATCH","","{""12 + 12 ="", ""0 + 0 ="", ""5 + 12 ="", ""7 + 14 =""}","{24, 0, 17, 21}","{24, 0, 17, 21}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,1,true,"185783373186932","{""+"", ""tables""}","match_pls_0098","MATCH","","{""2 + 14 ="", ""13 + 15 ="", ""10 + 19 ="", ""15 + 9 =""}","{16, 28, 29, 24}","{16, 28, 29, 24}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,1,true,"332671399823835","{""+"", ""<=10"", ""tables""}","match_pls_0099","MATCH","","{""6 + 9 ="", ""16 + 14 ="", ""17 + 16 ="", ""9 + 0 =""}","{15, 30, 33, 9}","{15, 30, 33, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,1,Addition,1,true,"993669109883679","{""+"", ""tables""}","match_pls_0100","MATCH","","{""19 + 11 ="", ""17 + 0 ="", ""16 + 14 ="", ""11 + 14 =""}","{30, 17, 30, 25}","{30, 17, 30, 25}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"915563549049853","{""-"", ""tables""}","match_mns_0001","MATCH","","{""14 - 14 ="", ""24 - 12 ="", ""33 - 17 ="", ""37 - 17 =""}","{0, 12, 16, 20}","{0, 12, 16, 20}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"880185168585195","{""-"", ""<=10"", ""tables""}","match_mns_0002","MATCH","","{""26 - 7 ="", ""20 - 2 ="", ""13 - 6 ="", ""12 - 10 =""}","{19, 18, 7, 2}","{19, 18, 7, 2}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"737120280483712","{""-"", ""tables""}","match_mns_0003","MATCH","","{""36 - 19 ="", ""23 - 4 ="", ""20 - 15 ="", ""23 - 15 =""}","{17, 19, 5, 8}","{17, 19, 5, 8}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"998903422918376","{""-"", ""<=10"", ""tables""}","match_mns_0004","MATCH","","{""16 - 3 ="", ""20 - 0 ="", ""1 - 1 ="", ""12 - 0 =""}","{13, 20, 0, 12}","{13, 20, 0, 12}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"506842033562688","{""-"", ""tables""}","match_mns_0005","MATCH","","{""22 - 2 ="", ""12 - 12 ="", ""26 - 15 ="", ""21 - 12 =""}","{20, 0, 11, 9}","{20, 0, 11, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"379061212741869","{""-"", ""<=10"", ""tables""}","match_mns_0006","MATCH","","{""24 - 17 ="", ""10 - 3 ="", ""1 - 0 ="", ""31 - 13 =""}","{7, 7, 1, 18}","{7, 7, 1, 18}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"685871798211478","{""-"", ""<=10"", ""tables""}","match_mns_0007","MATCH","","{""23 - 9 ="", ""12 - 6 ="", ""1 - 0 ="", ""24 - 6 =""}","{14, 6, 1, 18}","{14, 6, 1, 18}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"200596983981365","{""-"", ""<=10"", ""tables""}","match_mns_0008","MATCH","","{""16 - 6 ="", ""33 - 16 ="", ""23 - 3 ="", ""0 - 0 =""}","{10, 17, 20, 0}","{10, 17, 20, 0}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"431739825255672","{""-"", ""tables""}","match_mns_0009","MATCH","","{""23 - 19 ="", ""15 - 13 ="", ""14 - 0 ="", ""21 - 19 =""}","{4, 2, 14, 2}","{4, 2, 14, 2}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"541721556386755","{""-"", ""<=10"", ""tables""}","match_mns_0010","MATCH","","{""22 - 20 ="", ""12 - 3 ="", ""23 - 3 ="", ""11 - 10 =""}","{2, 9, 20, 1}","{2, 9, 20, 1}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"464253596698835","{""-"", ""<=10"", ""tables""}","match_mns_0011","MATCH","","{""8 - 7 ="", ""17 - 13 ="", ""38 - 19 ="", ""25 - 20 =""}","{1, 4, 19, 5}","{1, 4, 19, 5}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"820286740478910","{""-"", ""<=10"", ""tables""}","match_mns_0012","MATCH","","{""23 - 16 ="", ""23 - 12 ="", ""8 - 0 ="", ""16 - 2 =""}","{7, 11, 8, 14}","{7, 11, 8, 14}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"714929538310927","{""-"", ""<=10"", ""tables""}","match_mns_0013","MATCH","","{""13 - 8 ="", ""25 - 6 ="", ""0 - 0 ="", ""23 - 14 =""}","{5, 19, 0, 9}","{5, 19, 0, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"031308658254069","{""-"", ""<=10"", ""tables""}","match_mns_0014","MATCH","","{""27 - 16 ="", ""18 - 18 ="", ""19 - 12 ="", ""6 - 1 =""}","{11, 0, 7, 5}","{11, 0, 7, 5}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"763855059959635","{""-"", ""tables""}","match_mns_0015","MATCH","","{""39 - 19 ="", ""19 - 5 ="", ""27 - 16 ="", ""29 - 17 =""}","{20, 14, 11, 12}","{20, 14, 11, 12}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"528475031358457","{""-"", ""tables""}","match_mns_0016","MATCH","","{""32 - 19 ="", ""22 - 11 ="", ""39 - 19 ="", ""17 - 6 =""}","{13, 11, 20, 11}","{13, 11, 20, 11}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"764667855884665","{""-"", ""tables""}","match_mns_0017","MATCH","","{""15 - 13 ="", ""23 - 10 ="", ""24 - 20 ="", ""33 - 15 =""}","{2, 13, 4, 18}","{2, 13, 4, 18}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"088744320962508","{""-"", ""<=10"", ""tables""}","match_mns_0018","MATCH","","{""17 - 15 ="", ""14 - 3 ="", ""6 - 5 ="", ""2 - 0 =""}","{2, 11, 1, 2}","{2, 11, 1, 2}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"912720188995882","{""-"", ""tables""}","match_mns_0019","MATCH","","{""21 - 13 ="", ""30 - 10 ="", ""24 - 7 ="", ""22 - 19 =""}","{8, 20, 17, 3}","{8, 20, 17, 3}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"300337632304059","{""-"", ""<=10"", ""tables""}","match_mns_0020","MATCH","","{""16 - 9 ="", ""27 - 7 ="", ""27 - 14 ="", ""27 - 16 =""}","{7, 20, 13, 11}","{7, 20, 13, 11}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"744049865849836","{""-"", ""tables""}","match_mns_0021","MATCH","","{""22 - 2 ="", ""29 - 15 ="", ""33 - 14 ="", ""25 - 19 =""}","{20, 14, 19, 6}","{20, 14, 19, 6}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"618990390565199","{""-"", ""tables""}","match_mns_0022","MATCH","","{""19 - 14 ="", ""26 - 6 ="", ""15 - 0 ="", ""28 - 19 =""}","{5, 20, 15, 9}","{5, 20, 15, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"092119256570853","{""-"", ""<=10"", ""tables""}","match_mns_0023","MATCH","","{""8 - 3 ="", ""19 - 19 ="", ""28 - 16 ="", ""23 - 10 =""}","{5, 0, 12, 13}","{5, 0, 12, 13}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"900216038396083","{""-"", ""<=10"", ""tables""}","match_mns_0024","MATCH","","{""14 - 9 ="", ""25 - 9 ="", ""12 - 2 ="", ""23 - 10 =""}","{5, 16, 10, 13}","{5, 16, 10, 13}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"538385342662907","{""-"", ""<=10"", ""tables""}","match_mns_0025","MATCH","","{""19 - 14 ="", ""17 - 15 ="", ""13 - 3 ="", ""18 - 6 =""}","{5, 2, 10, 12}","{5, 2, 10, 12}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"547923341559030","{""-"", ""tables""}","match_mns_0026","MATCH","","{""17 - 0 ="", ""36 - 17 ="", ""18 - 3 ="", ""32 - 20 =""}","{17, 19, 15, 12}","{17, 19, 15, 12}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"088579961176581","{""-"", ""<=10"", ""tables""}","match_mns_0027","MATCH","","{""24 - 9 ="", ""18 - 4 ="", ""11 - 7 ="", ""16 - 0 =""}","{15, 14, 4, 16}","{15, 14, 4, 16}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"456875620667085","{""-"", ""<=10"", ""tables""}","match_mns_0028","MATCH","","{""22 - 9 ="", ""7 - 6 ="", ""3 - 1 ="", ""8 - 1 =""}","{13, 1, 2, 7}","{13, 1, 2, 7}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"706100495656097","{""-"", ""tables""}","match_mns_0029","MATCH","","{""32 - 13 ="", ""16 - 16 ="", ""25 - 11 ="", ""22 - 14 =""}","{19, 0, 14, 8}","{19, 0, 14, 8}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"119141346331436","{""-"", ""<=10"", ""tables""}","match_mns_0030","MATCH","","{""37 - 17 ="", ""10 - 8 ="", ""37 - 17 ="", ""23 - 5 =""}","{20, 2, 20, 18}","{20, 2, 20, 18}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"113302862647233","{""-"", ""<=10"", ""tables""}","match_mns_0031","MATCH","","{""28 - 9 ="", ""6 - 2 ="", ""21 - 10 ="", ""15 - 13 =""}","{19, 4, 11, 2}","{19, 4, 11, 2}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"194850541271044","{""-"", ""tables""}","match_mns_0032","MATCH","","{""23 - 12 ="", ""33 - 17 ="", ""24 - 15 ="", ""30 - 11 =""}","{11, 16, 9, 19}","{11, 16, 9, 19}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"546196133905695","{""-"", ""<=10"", ""tables""}","match_mns_0033","MATCH","","{""20 - 14 ="", ""21 - 17 ="", ""16 - 4 ="", ""8 - 3 =""}","{6, 4, 12, 5}","{6, 4, 12, 5}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"795771822724553","{""-"", ""<=10"", ""tables""}","match_mns_0034","MATCH","","{""23 - 14 ="", ""8 - 8 ="", ""4 - 2 ="", ""5 - 1 =""}","{9, 0, 2, 4}","{9, 0, 2, 4}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"101298560091439","{""-"", ""<=10"", ""tables""}","match_mns_0035","MATCH","","{""11 - 5 ="", ""3 - 1 ="", ""32 - 14 ="", ""23 - 14 =""}","{6, 2, 18, 9}","{6, 2, 18, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"780842973948505","{""-"", ""<=10"", ""tables""}","match_mns_0036","MATCH","","{""35 - 16 ="", ""8 - 4 ="", ""16 - 1 ="", ""14 - 0 =""}","{19, 4, 15, 14}","{19, 4, 15, 14}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"419699656938425","{""-"", ""<=10"", ""tables""}","match_mns_0037","MATCH","","{""24 - 13 ="", ""35 - 20 ="", ""11 - 1 ="", ""29 - 9 =""}","{11, 15, 10, 20}","{11, 15, 10, 20}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"518120966217439","{""-"", ""<=10"", ""tables""}","match_mns_0038","MATCH","","{""9 - 6 ="", ""30 - 17 ="", ""17 - 3 ="", ""22 - 6 =""}","{3, 13, 14, 16}","{3, 13, 14, 16}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"644907482741756","{""-"", ""<=10"", ""tables""}","match_mns_0039","MATCH","","{""9 - 0 ="", ""8 - 3 ="", ""19 - 15 ="", ""28 - 9 =""}","{9, 5, 4, 19}","{9, 5, 4, 19}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"193470694872066","{""-"", ""<=10"", ""tables""}","match_mns_0040","MATCH","","{""25 - 9 ="", ""10 - 3 ="", ""14 - 4 ="", ""23 - 17 =""}","{16, 7, 10, 6}","{16, 7, 10, 6}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"055287794874254","{""-"", ""tables""}","match_mns_0041","MATCH","","{""27 - 17 ="", ""26 - 7 ="", ""21 - 17 ="", ""28 - 18 =""}","{10, 19, 4, 10}","{10, 19, 4, 10}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"951192928207692","{""-"", ""<=10"", ""tables""}","match_mns_0042","MATCH","","{""27 - 14 ="", ""27 - 13 ="", ""8 - 6 ="", ""10 - 1 =""}","{13, 14, 2, 9}","{13, 14, 2, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"277697409698196","{""-"", ""<=10"", ""tables""}","match_mns_0043","MATCH","","{""30 - 10 ="", ""10 - 6 ="", ""24 - 10 ="", ""33 - 13 =""}","{20, 4, 14, 20}","{20, 4, 14, 20}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"454152210209587","{""-"", ""<=10"", ""tables""}","match_mns_0044","MATCH","","{""21 - 4 ="", ""19 - 9 ="", ""23 - 7 ="", ""18 - 0 =""}","{17, 10, 16, 18}","{17, 10, 16, 18}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"169811697497526","{""-"", ""<=10"", ""tables""}","match_mns_0045","MATCH","","{""21 - 19 ="", ""36 - 20 ="", ""35 - 19 ="", ""11 - 1 =""}","{2, 16, 16, 10}","{2, 16, 16, 10}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"600973403861960","{""-"", ""<=10"", ""tables""}","match_mns_0046","MATCH","","{""9 - 4 ="", ""27 - 12 ="", ""11 - 7 ="", ""21 - 7 =""}","{5, 15, 4, 14}","{5, 15, 4, 14}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"618486821603957","{""-"", ""<=10"", ""tables""}","match_mns_0047","MATCH","","{""25 - 12 ="", ""36 - 18 ="", ""3 - 3 ="", ""22 - 18 =""}","{13, 18, 0, 4}","{13, 18, 0, 4}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"796547035365974","{""-"", ""<=10"", ""tables""}","match_mns_0048","MATCH","","{""28 - 20 ="", ""20 - 15 ="", ""12 - 5 ="", ""28 - 19 =""}","{8, 5, 7, 9}","{8, 5, 7, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"335662489167040","{""-"", ""<=10"", ""tables""}","match_mns_0049","MATCH","","{""9 - 0 ="", ""8 - 8 ="", ""23 - 9 ="", ""17 - 1 =""}","{9, 0, 14, 16}","{9, 0, 14, 16}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"100805121506109","{""-"", ""<=10"", ""tables""}","match_mns_0050","MATCH","","{""20 - 2 ="", ""15 - 14 ="", ""4 - 3 ="", ""18 - 6 =""}","{18, 1, 1, 12}","{18, 1, 1, 12}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"202620977125262","{""-"", ""<=10"", ""tables""}","match_mns_0051","MATCH","","{""15 - 14 ="", ""21 - 2 ="", ""4 - 3 ="", ""17 - 14 =""}","{1, 19, 1, 3}","{1, 19, 1, 3}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"287089567824162","{""-"", ""tables""}","match_mns_0052","MATCH","","{""13 - 1 ="", ""24 - 7 ="", ""16 - 4 ="", ""25 - 9 =""}","{12, 17, 12, 16}","{12, 17, 12, 16}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"294191284970621","{""-"", ""<=10"", ""tables""}","match_mns_0053","MATCH","","{""23 - 10 ="", ""23 - 9 ="", ""24 - 15 ="", ""9 - 1 =""}","{13, 14, 9, 8}","{13, 14, 9, 8}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"777294561202498","{""-"", ""<=10"", ""tables""}","match_mns_0054","MATCH","","{""9 - 3 ="", ""4 - 3 ="", ""40 - 20 ="", ""10 - 0 =""}","{6, 1, 20, 10}","{6, 1, 20, 10}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"425910595342647","{""-"", ""<=10"", ""tables""}","match_mns_0055","MATCH","","{""3 - 3 ="", ""31 - 19 ="", ""34 - 15 ="", ""22 - 8 =""}","{0, 12, 19, 14}","{0, 12, 19, 14}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"530121827253384","{""-"", ""tables""}","match_mns_0056","MATCH","","{""25 - 7 ="", ""27 - 7 ="", ""33 - 16 ="", ""21 - 4 =""}","{18, 20, 17, 17}","{18, 20, 17, 17}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"357064207870001","{""-"", ""<=10"", ""tables""}","match_mns_0057","MATCH","","{""13 - 9 ="", ""13 - 3 ="", ""21 - 14 ="", ""15 - 6 =""}","{4, 10, 7, 9}","{4, 10, 7, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"745200331446677","{""-"", ""<=10"", ""tables""}","match_mns_0058","MATCH","","{""29 - 19 ="", ""21 - 9 ="", ""34 - 19 ="", ""7 - 3 =""}","{10, 12, 15, 4}","{10, 12, 15, 4}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"682521989592413","{""-"", ""<=10"", ""tables""}","match_mns_0059","MATCH","","{""10 - 10 ="", ""30 - 12 ="", ""26 - 8 ="", ""29 - 20 =""}","{0, 18, 18, 9}","{0, 18, 18, 9}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"893350743928330","{""-"", ""<=10"", ""tables""}","match_mns_0060","MATCH","","{""18 - 11 ="", ""16 - 3 ="", ""4 - 2 ="", ""23 - 15 =""}","{7, 13, 2, 8}","{7, 13, 2, 8}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"736060792133838","{""-"", ""<=10"", ""tables""}","match_mns_0061","MATCH","","{""22 - 20 ="", ""13 - 12 ="", ""34 - 15 ="", ""11 - 1 =""}","{2, 1, 19, 10}","{2, 1, 19, 10}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"300567598680929","{""-"", ""<=10"", ""tables""}","match_mns_0062","MATCH","","{""4 - 3 ="", ""30 - 13 ="", ""18 - 10 ="", ""25 - 13 =""}","{1, 17, 8, 12}","{1, 17, 8, 12}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"651607486504280","{""-"", ""<=10"", ""tables""}","match_mns_0063","MATCH","","{""19 - 8 ="", ""15 - 6 ="", ""23 - 3 ="", ""30 - 17 =""}","{11, 9, 20, 13}","{11, 9, 20, 13}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"828700420914843","{""-"", ""tables""}","match_mns_0064","MATCH","","{""28 - 10 ="", ""23 - 10 ="", ""20 - 6 ="", ""28 - 16 =""}","{18, 13, 14, 12}","{18, 13, 14, 12}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"000114513018248","{""-"", ""<=10"", ""tables""}","match_mns_0065","MATCH","","{""30 - 15 ="", ""27 - 9 ="", ""8 - 5 ="", ""24 - 4 =""}","{15, 18, 3, 20}","{15, 18, 3, 20}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"188041481787191","{""-"", ""<=10"", ""tables""}","match_mns_0066","MATCH","","{""11 - 5 ="", ""26 - 14 ="", ""37 - 20 ="", ""29 - 14 =""}","{6, 12, 17, 15}","{6, 12, 17, 15}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"664560055790512","{""-"", ""<=10"", ""tables""}","match_mns_0067","MATCH","","{""7 - 1 ="", ""17 - 10 ="", ""27 - 11 ="", ""31 - 14 =""}","{6, 7, 16, 17}","{6, 7, 16, 17}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"557738054065998","{""-"", ""<=10"", ""tables""}","match_mns_0068","MATCH","","{""1 - 1 ="", ""24 - 20 ="", ""26 - 12 ="", ""21 - 20 =""}","{0, 4, 14, 1}","{0, 4, 14, 1}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"400668430881954","{""-"", ""<=10"", ""tables""}","match_mns_0069","MATCH","","{""7 - 4 ="", ""19 - 14 ="", ""28 - 14 ="", ""18 - 8 =""}","{3, 5, 14, 10}","{3, 5, 14, 10}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"006860826272535","{""-"", ""<=10"", ""tables""}","match_mns_0070","MATCH","","{""16 - 8 ="", ""24 - 8 ="", ""20 - 6 ="", ""16 - 12 =""}","{8, 16, 14, 4}","{8, 16, 14, 4}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"820845415804272","{""-"", ""<=10"", ""tables""}","match_mns_0071","MATCH","","{""18 - 15 ="", ""7 - 0 ="", ""22 - 5 ="", ""25 - 20 =""}","{3, 7, 17, 5}","{3, 7, 17, 5}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"020478041941342","{""-"", ""tables""}","match_mns_0072","MATCH","","{""30 - 11 ="", ""36 - 17 ="", ""23 - 20 ="", ""22 - 3 =""}","{19, 19, 3, 19}","{19, 19, 3, 19}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"820173130113304","{""-"", ""tables""}","match_mns_0073","MATCH","","{""16 - 14 ="", ""25 - 14 ="", ""22 - 6 ="", ""20 - 18 =""}","{2, 11, 16, 2}","{2, 11, 16, 2}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"265150017410197","{""-"", ""<=10"", ""tables""}","match_mns_0074","MATCH","","{""3 - 0 ="", ""16 - 0 ="", ""32 - 14 ="", ""15 - 0 =""}","{3, 16, 18, 15}","{3, 16, 18, 15}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"695696019132906","{""-"", ""<=10"", ""tables""}","match_mns_0075","MATCH","","{""9 - 9 ="", ""5 - 3 ="", ""30 - 18 ="", ""20 - 16 =""}","{0, 2, 12, 4}","{0, 2, 12, 4}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"828812441751669","{""-"", ""tables""}","match_mns_0076","MATCH","","{""19 - 18 ="", ""25 - 19 ="", ""21 - 3 ="", ""21 - 1 =""}","{1, 6, 18, 20}","{1, 6, 18, 20}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"685866316923663","{""-"", ""<=10"", ""tables""}","match_mns_0077","MATCH","","{""26 - 7 ="", ""24 - 15 ="", ""17 - 1 ="", ""11 - 3 =""}","{19, 9, 16, 8}","{19, 9, 16, 8}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"873446347401700","{""-"", ""<=10"", ""tables""}","match_mns_0078","MATCH","","{""21 - 5 ="", ""36 - 18 ="", ""7 - 6 ="", ""25 - 6 =""}","{16, 18, 1, 19}","{16, 18, 1, 19}","True","True","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,1,true,"907616195669246","{""-"", ""<=10"", ""tables""}","match_mns_0079","MATCH","","{""29 - 20 ="", ""7 - 6 ="", ""21 - 15 ="", ""26 - 20 =""}","{9, 1, 6, 6}","{9, 1, 6, 6}","True","True","True","Correct!","Incorrect..",""
